id,text,label
6649,4898 15991 104 23084 ， 13343 1394 2106 10039 ， 4004 22382 14232 7424 20163 2286 4873 21092 2281 ， 7424 979 10539 11526 22705 27878 19897 979 8194 19574 26313 10160 27196 17281 30241 929 4004 22382 14232 24058 8773 12614 20097 1781 12855 13489 17281 8100 2337 15475 25169,1-1
6650,12163 8224 13343 16328 17525 4198 4274 17227 7661 3553 8194 22410 ， 26082 15107 14489 25843 17434 9192 19433 29640 8137 5697 29038 30016 3144 25483 14489 396 2446 8194 17799 9043 23774,5-30
6651,648 8224 28648 2224 9023 24583 17256 23904 13778 25819 16856 17401 9410 29207 9925 21694 18970 29555 1317 29498 14547 28705 13712 3470 3144 7493 26154 8322 11295 1258 11497 1826 29057 ， 28705 13712 929 1258 274 28648 2224 854 24965 3037 10449 9043 29610 12153 25427 15465 22705 16614 6180 3262 5120 10647 2797 18785 20791 15469,2-6
6652,3848 2910 6636 2337 4274 25483 19121 1943 10274 ， 20850 3240 7800 24965 6517 3382,2-3
6653,233 8679 16328 1845 4198 ， 23619 7661 28109 2281 3734 14547 14244 8189 15469 23468 8194 2705 15707 10300 8823 28943 29003 11371 20585 8641 15316 ， 1506 3470 21552 14547 14244 8189 15469 16542 4202 29631 13353 11206 19089 3328,2-11
6654,16328 1845 4198 28041 ， 8895 22456 22197 3470 3144 23980 20163 9508 21823 29525 6200 13767 25219 20852 4039 10505 22274 22274 11220 1225 14547 23635 22131 15469 16249 26797 24795 7442 2281 17018 14051 6200 16328 1845 4198 1225 28041 10922 ， 8895 22456 22197 25284 1654 23980 20163 13767 25219 20852 4039 10505 22274 22274 11220 17861 15043 29547 27623 14051 2281 9601 11414 8194 10922 5602 26366 19121 5609 15439 10941 27564 27013 18451 17281 28461 10639,1-1
6655,13778 25572 25819 12021 13688 26526 8194 26526 24586 13821 15130 6832 16856 9410 13554 17255 9410 13554 15360 29731 15912 14051 2106 10039 ， 10893 3144 22253 10674 25606 13355 979 23978 20565 13535 18319 24261 11327 17568 22014 17281 ， 22949 12170 2066 14950 25658 4529 25848 2281 4990 10639 5933 19052,5-35
6656,5346 803 19339 6266 18244 27700 2199 104 23084 ， 10449 11497 23904 25398 29627 23904 5609 15439 27013 12196 979 8766 6437 1258 9981 1242 12763 8266 5368 10449 7809 12055 22736,2-6
6657,12163 8224 13343 27427 25682 2106 10039 ， 21114 10037 9925 3240 7800 29547 12052 19047 2281 19121 8194 24583 2106 19121 10026 16410 28109 17281 19052 26336 13535 14547 10449 10446 15460 6931 15469 ， 14547 21357 979 8612 14454 4873 12657 1938 ， 979 8612 1730 25483 19121 10937 20983 881 23084 24583 15318 4054 13882 9981 15469,2-3
6658,2124 27700 2199 233 21534 4198 104 23084 1317 ， 1292 929 8189 16045 803 23904 29940 25130 25819 9805 16575 4054 13554 10539 18244 17281 8641 15316,1-9
6659,20850 648 8224 854 8147 1317 25483 19121 17281 29525 1211 28525 12248 14547 16572 20097 4397 15069 15469,6-32
6660,10893 25682 ， 12163 8224 13343 27013 12196 14034 17256 25585 16542 2545 25986 24007 23926 ， 929 3844 27013 12196 17227 18985 10674 9810 5933 19052 7923 1242 2545 25986,2-33
6661,15991 22659 22410 27700 705 15766 8679 233 2103 4198 15098 3636 ， 15912 10723 10300 10658 15766 8679 16328 18371 4198 ， 25483 4198 10941 19121 4767 9614 854 24586 2106 10039 ， 929 4198 14131 17281 29525 1211 28525 12248 7481 12153 24965 3644 14950 14547 5379 24007 16648 12248 15469 ， 7442 4898 15991 15303 749 25483 19121 929 4198 30100 18430 22197 13470 17281 4685 4198 25483 28503 21473 25203 28010 21209 10063 13839 ， 4198 14131 20097 6189 26564 85 25483 19121 929 10893 14950 26669 18970 29555,6-32
6662,235 23926 11160 27013 9023 10449 274 24583 17256 23904 2281 6527 12163 10922 1826 26669 ， 12790 3134 5697 6762 13882 21694 16337 28860 17281 23513 2545 29832 21326 14547 26096 2281 4260 8209 29003 15098 15469,1-9
6663,12631 14501 6408 1317 ， 12163 8224 13343 28874 26823 23372 4299 9379 25174 12846 17821 19654 ， 20565 4054 10937 29842 19551 20866 3341 13125 23904 24714 28648 ， 28874 7481 12153 16542 9379 3877 2738 25483 19121 14018 7471 8100 23904,5-35
6664,25473 12153 ， 21092 2281 7158 10446 7661 19121 11766 4731 20270 4054 ， 7661 19121 8146 10674 9538 27322 11766 24053 23532 16614 6180 16542 12235 21004 7390 6636 2337 3218 4759 17281 20431 3848 8456 10645 4054,1-4
6665,233 2103 16328 17525 1396 16328 233 8679 233 18371 4198 ， 4004 22382 14232 20781 13178 8756 16542 24426 929 29296 6762 20244 23259 10874 17281 5933 3099 25277 27145 28392 17515,1-9
6666,233 16328 4198 ， 10935 29731 20244 28332 28860 2124 16157 2124 854 12052 27145 ， 1662 14823 9601 22578 979 16575 25203 18785 ， 10647 25131 8327 5602 1082 16328 15766 14051 ， 12153 18542 5933 10449 8209 16021 15991 21004 2224,1-10
6667,15991 25483 28332 2199 104 23084 ， 15912 10723 10300 10658 19047 3042 6809 16328 8251 4198 20923 ， 10449 274 25377 25130 16230 9755 18496 24583 13178 17883 4940 11819 13995 10411 6517 7442 24965 3037,6-19
6668,16328 18371 17525 15766 1396 ， 12231 16595 13916 2090 3240 7800 16542 23628 25986 24586 ， 26096 19636 22382 13554 18244 9410 29731 4898 12052 27145 6837 6844 25473 20097 26766 2066 17281 17062 9601 2224 10238 3696 2545 24586 10449 12590 ， 26743 18313 16337 2281 1258 8147 22410 19897 5192 979 14018 1730,2-3
6669,15991 28898 ， 648 8224 2281 23308 25130 10879 11160 19339 20060 10658 10449 10596 8641 15316 23308 25130 10879 26307 18947 13821 22208 18244 ， 7442 12153 3519 6494 25284 10449 10596 23635 22131 648 8224 2281 23308 25130 10879 17281 8100 9043 8756 10639 19052 26336,2-11
6670,25483 19121 19121 13470 16157 233 8679 16328 4198 20781 13178 ， 25483 19121 26366 233 4198 22014 5233 10760 9808 19052 4685 9601 6653 21209 10063 13839 22197 13470 ， 20048 15707 14018 10063 4938 17723,1-9
6671,15991 104 23084 ， 14547 23404 12660 9428 25130 15469 25163 30131 4260 5119 25658 4529 26096 2281 16122 3682 10723 24073 1451 24053 19052 15707 ， 14950 26336 2797 10300 22737 8251 10446 8679 17281 9023 23598 2705 15707 17281 10449 9023 625,6-15
6672,11259 19121 20607 5697 3934 19057 1823 22737 14776 6598 10689 16328 2103 4198 11766 16021 24540 ， 19636 10645 4767 17488 13657 26526 8194 12772 20448 ， 10647 4397 3262 14547 7286 13872 28438 2990 15469 6636 2337 17857 7158 17281 6203 29649 9283 5111,4-7
6673,17018 1396 16328 8679 20669 ， 3095 10411 10300 15506 29842 2124 9023 22737 28084 16856 6809 1951 22274 20990 21857 26393 11220 11220 4039 14325 28965 25219 20990 25219 20923 2106 10039 ， 26096 2281 14976 29869 25277 7558 20447 26336 23468 4274 8766 19121 17281 1845 10811 8266 30181,1-9
6674,13700 16542 25130 10879 17227 18985 29627 15107 29525 2738 14547 1004 13163 15469 10449 24327 22275 3623 7661 19121 929 20447 26336 17281 23953 3099 ， 22705 2281 104 23084 9601 12170 17568 1242 274 29525 1211 23182 12235 17281 3328 1826 26669 29498 2281 11583 28332 29525 10300 4438 ， 16868 19227 25277 7558 20447 26336 12567 29057 2545 29525 1211 18417 2628 11513 22659 14547 10160 27196 30241 979 7481 16456 27878 5192 19433 20448 22197 15469 ， 7442 1938 12640 29956 12052 ， 7661 19121 19604 2166 26568 24058 14950 26669 4054 1053 25377 17281 803 9680,4-7
6675,6200 3934 28025 11342 29525 19912 1225 15991 14501 27454 14547 9601 17441 2199 15469 21534 8679 233 4198 104 23084 ， 23619 7661 28109 233 8679 233 17525 4198 26725 8414 4198 14131 27321 24058 27700 705 23182 9531 10300 1317 ， 13272 4274 4198 14131 27013 12196 24426 929 14547 28503 21473 25203 28010 15469 30241 24822 6637 28525 12248 19328 26694 8 5933 19052 929 3328,1-1
6676,2166 7442 ， 1258 21871 22737 25572 8251 1396 17281 8808 12790 3218 10722 20414 12029 26669 4054 10449 21209 8266 26526 ， 5120 16328 18371 18371 16328 1396 4529 ， 15506 9498 2281 30208 23404 20244 16802 20163 3035 17281 23904 ， 29555 8766 26725 8414 4330 13036 24569 9210,5-12
6677,25483 19121 19121 13470 16157 1826 26669 ， 5933 26313 24822 274 17515 6353 20448 28628 1116 25483 19121 7481 12153 24426 929 4274 8414 2545 25986 929 7531 13462 14950 17281 25473 20097 23904 24540 21326 23513 2545 29832 21326,1-9
6678,29207 18244 16856 16614 6180 20097 5602 19121 3011 2990 16133 3262 5120 23316 26313 ， 27656 22949 25585 12206 10723 4772 17281 1230 16157 5697 18430 15318 30181 21326 ， 30100 7558 29732 26564 17281 1230 19085 18430 15318 4018 13470 9601 14477,1-4
6679,25483 19121 12553 26307 18947 4496 14232 16614 6180 3848 19855 22977 27427 25483 19121 17281 27950 8209 ， 14018 26669 1258 10449 23349 26526 ， 4496 14232 12772 10300 1826 15465 18244 19121 30241 2124 19121 5697 7661 19121 9210 14684 22160 1781 25483 19121 929 648 8224 17281 2545 25986,1-4
6680,29296 12206 15305 9428 2106 10039 29498 14547 4004 22382 14232 8194 9351 2568 1258 3144 25504 8194 ， 12772 8619 1242 19121 12235 1451 24053 12482 11513 8194 1943 15469,5-30
6681,9601 25483 10941 8100 5602 9810 8414 4873 5091 12248 ， 15465 15506 17857 21473 2281 25483 8147 ， 28705 13712 26564 85 25483 8147 14131 1116 8750 13489 5697 6231 24540 9007 23926 24199 29003 18313 24540 29832 21326 26336 9601 25483 10941 8100 2224 18132 13462 14950 29322 5368 20097 25130 21209 27063,1-10
6682,18371 4198 15842 25504 9043 27063 24583 15318 25682 ， 4198 14131 24509 7225 17281 16328 233 26328 13767 27370 21534 1845 19339 25504 26568 24058 10760 18529 ， 10760 18529 10647 15316 8327 4873 15842 25504 3110 18496 10059 749 26336 7558,6-13
6683,13778 28648 2224 9023 24583 2106 2617 1053 25945 ， 12153 3519 6494 3218 4767 2124 16157 17281 25986 26154 22103 1292 19121 3011 2124 ， 9000 18787 13778 19319 14232 9090 23904 6189 25130 ， 16021 1053 12153 3519 6494 29842 2124 10674 9810 26336 14328 19052 749 19286 11688 27013 18451 17281 27013 12196 21004 21450 6353 25130,1-9
6684,16328 8251 4198 ， 25483 19121 27013 12196 12153 2281 22382 28614 10879 23904 26694 8 10922 14547 9000 18787 23904 6189 15469 5697 14547 12331 498 28392 17891 15469 26336 18319 ， 20781 13178 929 29005 11588 10941 10446 8100 9043 17515 1390 30241 17144 274 8100 4470 1826 13337 854 24540 21326 2545 25986,6-8
6685,23452 23503 10674 16614 6180 9601 19121 23904 16542 20781 13178 19910 23452 5933 26313 4990 28709 13994 9007,1-4
6686,13178 8224 20931 233 2103 16328 8251 1396 9765 27067 4054 19551 20866 17281 10937 29842 ， 10893 25682 10449 10596 2281 21473 13114 1451 10039 22705 6527 21949 29547 17281 14547 19339 11937 15469,6-15
6687,19636 10645 25483 19121 22160 4939 24540 21326 17062 16648 ， 29732 16247 396 9935 26564 929 20866 8147 17281 17170 10723 12960 25672 30100 7469 ， 1258 9963 4526 26564 8644 9601 5420 20714 8189 1292 6653 24007 9379 ， 13607 19492 21092 29192 17281 14547 22208 18244 15469 9810 18947 11766 26564 20714 12170 9601 5420,6-29
6688,8503 4198 ， 28428 10937 24053 15107 28109 8979 1222 4054 28705 19121 8067 1394 8750 2066 16542 19934 4274 6082 2187 15305 19934 25368 752 16157 23052 12772 25368 2545 17281 28428 21534 2103 5192 21694 12459 8208 8137 19934 29625 17281 10449 11497 10937 24053 2970 3636,6-15
6689,15991 4004 27700 2199 18371 8679 16328 17525 4198 104 23084 ， 2281 4274 7410 21440 25130 26307 8750 5574 6762 1242 9410 3848 16337 28018 23832 19052 28332 13462 24808 11342 8194 10300 ， 13343 1394 2106 10039 ， 10893 3144 9043 3494 13535 18319 10449 27450 15788 4630 1562 5368 4397 17281,1-9
6690,7661 19121 21378 12235 8164 28025 23598 26568 9963 20508 21738 14232 6762 29731 5015 16337 18540 2410 5697 7661 23635 28025 27722 25130 11100 19733 19328 15766 21871 15927 274 ， 929 10941 274 28099 29212 23904 21004 22014 10937 19226,6-21
6691,233 2103 2103 29179 1396 18371 8679 ， 8766 5119 2281 25483 19121 24061 26953 29065 23452 9925 16122 19654 24073 ， 4274 25483 19654 8100 4397 15069 5933 19052 4054 19654 10922 28332 13462 14395 22949 28136 20531 ， 23969 24053 9601 25483 19654 8100 2224 5046 4197 10922 30227 27700 10449 27133,4-7
6692,13778 8147 3240 7800 25483 19121 14547 25672 20448 15469 10893 4529 ， 11444 83 29525 4969 10937 13178 4054 274 26336 14547 5697 1602 2502 12091 14523 15469 17281 14547 16598 23796 23349 26526 15469 24058 8773 8147 12520 ， 22569 23628 10063 15766 2103 27133,2-3
6693,14656 26366 12163 8224 13343 4274 9601 19121 29956 10658 15316 8327 979 14477 17281 561 10204 19339 ， 5890 6762 23372 27091 23635 22131 25483 19121 23904 979 26564 2281 1258 26754 28943 23025 9601 4430 25585 22690 16542 15912 4397 27013 19436 3822 13114,2-33
6694,16328 21534 10300 4754 27168 21649 13470 16542 4807 10760 6635 26754 20097 24822 11937 10039 10411 11342 26669 21092 ， 1242 274 4873 21649 13470 16542 4807 27067 8750 2090 13470 17281 13657 5609 24965 3240 7800 5933 26313,2-3
6695,17018 1396 5933 19052 17281 29038 3042 24360 14547 19121 3011 8100 9043 12640 25169 15469 13535 8766 21871 25169 9043 23832 27067 12153 12567 15303 25117 3218 16542 17281 10449 3144 ， 9601 19121 4470 3218 10722 29003 16575 26307 625 29038 30016 17281 4397 11606,5-22
6696,29547 2106 10039 ， 1938 5602 9019 8147 29555 10059 25203 23308 25130 10879 8513 11160 16572 20097 28648 19121 8100 9043 24100 2281 ， 19636 10645 23308 25130 10879 27013 12196 26564 85 ， 4004 22382 14232 8194 10647 8100 9043 24007 9379 7424 23308 25130 10879 7251 26669,1-1
6697,25658 4529 ， 648 8224 854 8147 16572 20097 10937 13178 13535 8322 929 25483 19121 5933 19052 4054 29525 1211 28525 12248 17281 15098 3636,6-32
6698,16122 10063 16614 6180 4004 22382 14232 17861 11688 5602 16325 8588 8842 23347 2484 4685 9601 6653 21209 10063 13839,1-4
6699,3218 25682 28705 13712 4274 19121 12235 12459 29525 10937 29842 23349 23259 ， 28874 13535 12052 26154 13516 8266 30181 17935 17696 28332 29525 2066 4938,5-30
6700,13778 17170 14232 9090 25398 29627 10893 23832 13535 14547 19269 2124 17281 15469 ， 22705 26823 23372 26417 2738 25473 20097 7481 16456 17281 803 9680 12567 1292 12248 235 23926 17281 26154 749,2-6
6701,235 23926 17062 8100 12766 358 11732 26393 20990 4039 5756 9108 4039 20990 20788 26393 5756 26897 20201 26363 20201 25219 5756 22274 25219 16614 6180 235 23926 3994 17062 3994 14051 1230 19934 25368 752 25473 10238 20163 8266 3262 10449 10446 27700 9815 5310 28957 9810 18947 12567 6837 26154 1258 10446 26694 8,1-4
6702,12446 8718 10879 17281 1230 19085 10674 9810 13535 28705 13712 4274 10238 2738 12459 14208 19328 25483 19121 10937 29842 13462 14950 17281 ， 10777 13712 17281 21105 17227 8641 15316 13535 28705 13712 2281 1230 19085 15647 13447 1451 24053 2066 14950 17281 8641 24795,4-7
6703,233 2103 16328 8251 1396 16328 8679 ， 1292 929 8189 26526 24586 24445 20185 8641 15316 10935 6832 22382 19644 28205,1-9
6704,20850 12163 8224 13343 19897 21004 4873 ， 17227 26096 3249 2281 2970 9601 2106 25572 4054 929 25483 11259 28332 13462 8100 28136 17281 979 141,2-2
6705,9601 235 11513 8513 929 19709 26568 10449 8679 20097 7225 ， 235 23926 2281 11513 8513 9023 23598 4054 16542 9379 8100 9043 24100 2281 ， 929 9601 19121 16051 4397 726 17861 10411 6517,2-33
6706,2286 1396 28332 13462 19121 17281 10449 20669 104 22131 25945 ， 9268 16542 1662 23635 28025 8073 10630 9601 24583 15318 4054 13821 17937 3254 3218 726 17861 17281 59 27331 ， 28332 13462 19121 1292 929 59 27331 3844 24586 8194 26564 85 8808 12790 22014 19226 16856 5193 6762,1-10
6707,5219 3780 1396 12567 ， 9601 19121 10449 8174 19129 3682 23468 4274 28332 13462 19121 30241 25986 8100 1943 10274 8194 26526 19328 1242 11513 25504 2545 24670 26328 12052 17281 8100 29057 15794 23259 4274 1943 10274 ， 1292 929 8100 2337 15475 25169 ， 5574 7469 21473 13114 19339 28543 1602 23897 5697 23279 749,2-2
6708,14547 4873 25658 4529 26336 7558 ， 27762 6380 2797 18679 24007 26366 9808 19052 10724 23598 17281 13462 12772 22197 13470,4-7
6709,25483 19121 26307 18947 12163 8224 13343 25257 10937 24053 25398 29627 10935 6762 2240 1258 10446 14244 3262 26366 20447 205 27091 17281 8612 2124 13535 14547 10449 12331 15460 6931 15469 ， 22705 26564 85 3848 19855 8644 25483 19121 8641 16754 14547 16122 10063 17281 8223 2738 20669 14455 15469,2-6
6710,8194 1943 9601 ， 1341 13700 8100 8147 4438 2106 23259 26082 4054 8619 1242 13462 14950 11160 3623 ， 13607 19492 7661 17014 3341 5084 30241 21655 20726 1230 19085 30181 2337 30241 3734 8067 30208 11955 1341 8100 29095 19339 1230 16157 18970 7251 30241 10941 8100 854 6082 2224 18132 2705 15707 19328,4-7
6711,18244 19121 4685 17935 1396 16598 22659 104 13839 12553 26307 19533 413 13778 14232 20817 28503 9410 29207 19395 14232 25945 ， 4299 3696 25483 19121 24199 29003 4054 10411 6517 13658 9007 ， 20850 9601 19121 25848 929 24058 561 6312 15536 14950 26669 4054 7875 23926 1292 29555,2-33
6712,5346 19533 23516 3295 3934 28025 11342 29525 4197 16574 20916 6266 25483 4004 24426 929 4685 9601 6653 21209 10063 13839 5933 19052 10449 9810 6494 15794 23259 25682 ， 18496 12482 8147 19433 2124 25643 23349 ， 25483 19121 16328 8679 16328 1845 4198 20781 13178 10647 26366 233 8679 233 25163 22014 14018 26669 21209 10063,6-8
6713,8194 1943 4529 ， 26729 6762 7230 2281 23904 5609 16542 8194 5124 5420 13846 28648 23558 26754 26336 22208 16337 5574 23832 19052 6203 29649 8812 18754,5-30
6714,7442 3844 11160 23146 16856 27013 12196 25257 3240 7800 1730 1258 11497 25483 19121 19938 21105 26313 8513 ， 1317 2797 26336 20781 21695 13248 9979 5697 8100 9043 26313 9000 17281 9935 25013,2-3
6715,2166 7442 18319 26366 20448 16542 25130 19121 11160 20448 26437 625 21771 ， 16328 8679 21534 16328 4198 2281 22382 10935 8718 10879 23832 19052 17281 3848 2910 28648 22737 19269 26096 18754 8194 26526 10922 ， 20448 16542 25130 19052 26417 4054 8322 26154 6189 ， 3240 7800 26823 11295 28256 648 1242 26336 3844 19121 26307 18947,2-3
6716,11259 8147 19433 29212 19897 13535 10539 11526 23953 29628 929 4198 5602 9810 17281 ， 2797 5956 29940 2281 16542 28674 10811 233 2103 10620 8194 20060 10658 24540 21092 4198 11259 396 2446 8194 1943 17281 15707 8644 6353 13535 9671 16021,5-30
6717,104 23084 1826 26669 ， 1258 13535 19551 2286 1396 17525 8679 12153 12567 ， 4198 14131 19654 10922 19551 18430 4470 3470 3144 4274 25483 19121 3994 13971 2281 9601 19121 8067 19654 23832 19052 28332 13462 28136 20531,4-7
6718,12163 8224 13343 21481 25085 18970 29555 4054 18302 17997 23468 803 17281 15098 3636,1-9
6719,27 16575 16325 20448 17281 13535 ， 1258 19897 13535 220 4197 10922 10893 7052 21871 25658 396 3144 8644 25473 20097 28332 13462 19121 8194 24586 19121 24053 20791 ， 10893 3144 9601 19121 17062 10658 4969 24053 20048 13462 14950 29956 13846 ， 19897 10674 21092 26669 16542 19121 19551 2970 5697 16542 19121 3828 15912,4-7
6720,8251 8679 15766 4198 ， 1258 8251 274 28332 28860 28503 21473 1823 2066 14950 23904 24586 24965 16274 5540,6-19
6721,19506 19506 6616 12113 16542 19934 15785 22737 24583 2106 2617 1053 1292 929 27013 12196 929 9601 25483 23904 28109 2224 18132 30181 23513,2-2
6722,5346 22542 13114 29525 104 23084 24808 11342 10974 14051 19897 6266 4004 8146 16328 2103 4198 12170 17568 4004 22382 14232 11568 25483 12163 26417 17281 3328 1317 ， 4685 9601 6653 21209 10063 13839 25203 7469 17281 13535 3848 19855 17281 28503 21473 ， 7442 19269 25203 7469 25483 19121 28503 21473 ， 25483 19121 14018 26669 8766 21209 10063 13535 26669 26366 9805 16575 27700 6653 13995 17281 30099 11526,1-9
6723,4898 15991 1943 10274 8456 10645 ， 12482 8147 12772 20448 2281 27762 6380 2797 8513 11160 24053 30181 10449 10446 28332 13462 19052 15707 9601 13516 ， 22705 12772 20448 14547 4990 28709 24199 29003 16416 9935 29832 21326 12567 6837 26154 27762 6380 2797 3828 20593 17281 28503 21473 26694 8 15469,4-7
6724,10449 274 12640 25130 10300 3848 19855 26526 8194 26526 24586 7923 10596 17256 ， 4274 2797 26725 8414 7661 19121 26564 85 7442 5037 6516 3848 19855 17515 10449 13657 26754 17857 7158 13489 ， 3848 2910 20931 22443 10941 6516 29003 2797 24703 ， 1730 7661 19121 14547 19433 23349 26526 20431 3848 15469,1-10
